"stateroute","year","aou","speciestotal"
44019,2016,4440,1
44019,2016,4560,17
44019,2016,4610,1
44019,2016,4770,14
44019,2016,4860,2
44019,2016,4880,72
44019,2016,4930,38
44019,2016,4940,5
44019,2016,4950,5
44019,2016,4980,13
44019,2016,5070,3
44019,2016,5110,9
44019,2016,5290,15
44019,2016,5330,1
44019,2016,5420,9
44019,2016,5580,3
44019,2016,5600,10
44019,2016,5810,29
44019,2016,5930,3
44019,2016,5980,1
44019,2016,6080,1
44019,2016,6130,1
44019,2016,6140,24
44019,2016,6170,1
44019,2016,6190,12
44019,2016,6240,31
44019,2016,6360,12
44019,2016,6480,2
44019,2016,6540,3
44019,2016,6590,6
44019,2016,6670,4
44019,2016,6740,25
44019,2016,6810,40
44019,2016,6870,10
44019,2016,6882,6
44019,2016,7040,8
44019,2016,7050,1
44019,2016,7270,2
44019,2016,7280,7
44019,2016,7310,1
44019,2016,7350,13
44019,2016,7560,5
44019,2016,7590,7
44019,2016,7610,24
44019,2016,7660,5
44032,2016,3131,3
44032,2016,3160,8
44032,2016,3940,1
44032,2016,4020,1
44032,2016,4050,1
44032,2016,4120,1
44032,2016,4560,2
44032,2016,4661,3
44032,2016,4670,1
44032,2016,4770,6
44032,2016,4880,32
44032,2016,4930,5
44032,2016,4980,5
44032,2016,5070,1
44032,2016,5110,4
44032,2016,5170,1
44032,2016,5290,4
44032,2016,5330,3
44032,2016,5580,12
44032,2016,5600,17
44032,2016,5670,1
44032,2016,5810,7
44032,2016,5840,4
44032,2016,6130,1
44032,2016,6140,1
44032,2016,6190,7
44032,2016,6240,30
44032,2016,6290,10
44032,2016,6450,2
44032,2016,6480,19
44032,2016,6520,2
44032,2016,6540,1
44032,2016,6550,9
44032,2016,6570,7
44032,2016,6590,2
44032,2016,6620,5
44032,2016,6670,2
44032,2016,6710,3
44032,2016,6740,18
44032,2016,6750,5
44032,2016,6790,1
44032,2016,6810,13
44032,2016,6860,1
44032,2016,6870,4
44032,2016,7210,1
44032,2016,7222,3
44032,2016,7260,2
44032,2016,7280,5
44032,2016,7350,12
44032,2016,7550,1
44032,2016,7560,2
44032,2016,7580,1
44032,2016,7590,6
44032,2016,7610,23
44120,2016,3160,26
44120,2016,3600,1
44120,2016,3930,4
44120,2016,3940,1
44120,2016,4020,4
44120,2016,4280,1
44120,2016,4440,1
44120,2016,4520,3
44120,2016,4560,6
44120,2016,4661,4
44120,2016,4770,10
44120,2016,4880,34
44120,2016,4930,13
44120,2016,4940,6
44120,2016,4980,8
44120,2016,5070,1
44120,2016,5110,13
44120,2016,5290,5
44120,2016,5580,1
44120,2016,5600,3
44120,2016,5810,12
44120,2016,5930,3
44120,2016,5950,4
44120,2016,5980,1
44120,2016,6130,1
44120,2016,6140,2
44120,2016,6160,10
44120,2016,6190,19
44120,2016,6240,26
44120,2016,6270,1
44120,2016,6360,1
44120,2016,6450,2
44120,2016,6520,1
44120,2016,6590,6
44120,2016,6740,23
44120,2016,6810,19
44120,2016,7040,7
44120,2016,7270,1
44120,2016,7310,1
44120,2016,7350,6
44120,2016,7550,2
44120,2016,7560,5
44120,2016,7590,2
44120,2016,7610,29
46003,2016,3100,2
46003,2016,3131,3
46003,2016,3160,18
46003,2016,3250,3
46003,2016,3430,1
46003,2016,3520,1
46003,2016,3940,2
46003,2016,4050,4
46003,2016,4090,4
46003,2016,4120,6
46003,2016,4520,2
46003,2016,4560,4
46003,2016,4610,2
46003,2016,4660,1
46003,2016,4661,1
46003,2016,4670,1
46003,2016,4770,5
46003,2016,4860,7
46003,2016,4880,48
46003,2016,4930,32
46003,2016,4940,9
46003,2016,4980,65
46003,2016,5010,4
46003,2016,5070,4
46003,2016,5110,5
46003,2016,5170,1
46003,2016,5190,1
46003,2016,5290,25
46003,2016,5600,19
46003,2016,5630,4
46003,2016,5810,20
46003,2016,5840,2
46003,2016,5870,15
46003,2016,5930,4
46003,2016,5950,2
46003,2016,5980,31
46003,2016,6080,7
46003,2016,6120,5
46003,2016,6130,11
46003,2016,6140,2
46003,2016,6190,1
46003,2016,6240,34
46003,2016,6290,3
46003,2016,6480,2
46003,2016,6520,10
46003,2016,6540,1
46003,2016,6570,3
46003,2016,6590,14
46003,2016,6620,1
46003,2016,6670,5
46003,2016,6740,17
46003,2016,6810,16
46003,2016,6870,5
46003,2016,6882,5
46003,2016,7040,14
46003,2016,7050,3
46003,2016,7180,1
46003,2016,7210,14
46003,2016,7270,6
46003,2016,7310,7
46003,2016,7350,8
46003,2016,7550,2
46003,2016,7560,1
46003,2016,7590,3
46003,2016,7610,28
46003,2016,7660,3
46005,2016,3131,5
46005,2016,3160,16
46005,2016,3250,3
46005,2016,3870,1
46005,2016,4050,1
46005,2016,4090,13
46005,2016,4120,3
46005,2016,4230,14
46005,2016,4520,2
46005,2016,4560,4
46005,2016,4610,1
46005,2016,4650,1
46005,2016,4770,10
46005,2016,4880,35
46005,2016,4930,20
46005,2016,4980,30
46005,2016,5010,1
46005,2016,5060,4
46005,2016,5110,12
46005,2016,5190,8
46005,2016,5290,11
46005,2016,5460,1
46005,2016,5600,17
46005,2016,5630,6
46005,2016,5810,39
46005,2016,5870,13
46005,2016,5930,25
46005,2016,5980,18
46005,2016,6080,9
46005,2016,6120,7
46005,2016,6130,8
46005,2016,6190,3
46005,2016,6240,28
46005,2016,6270,1
46005,2016,6520,1
46005,2016,6740,2
46005,2016,6810,4
46005,2016,6882,14
46005,2016,7030,9
46005,2016,7040,32
46005,2016,7050,3
46005,2016,7180,29
46005,2016,7210,9
46005,2016,7270,5
46005,2016,7310,16
46005,2016,7510,1
46005,2016,7550,8
46005,2016,7610,53
46005,2016,7660,7
46006,2016,2890,1
46006,2016,3100,4
46006,2016,3131,51
46006,2016,3160,52
46006,2016,3250,18
46006,2016,3260,2
46006,2016,3330,1
46006,2016,3370,11
46006,2016,3870,3
46006,2016,3920,1
46006,2016,3930,1
46006,2016,3940,10
46006,2016,4050,1
46006,2016,4060,4
46006,2016,4090,20
46006,2016,4120,4
46006,2016,4230,58
46006,2016,4280,3
46006,2016,4440,22
46006,2016,4520,16
46006,2016,4560,5
46006,2016,4610,11
46006,2016,4650,4
46006,2016,4660,1
46006,2016,4740,9
46006,2016,4770,13
46006,2016,4860,2
46006,2016,4880,34
46006,2016,4900,7
46006,2016,4930,602
46006,2016,4950,34
46006,2016,4980,54
46006,2016,5010,10
46006,2016,5060,16
46006,2016,5070,20
46006,2016,5110,147
46006,2016,5190,41
46006,2016,5290,54
46006,2016,5400,1
46006,2016,5420,3
46006,2016,5460,4
46006,2016,5600,49
46006,2016,5630,13
46006,2016,5810,28
46006,2016,5870,14
46006,2016,5930,64
46006,2016,5970,2
46006,2016,5980,42
46006,2016,6080,5
46006,2016,6130,30
46006,2016,6140,1
46006,2016,6160,2
46006,2016,6170,2
46006,2016,6190,18
46006,2016,6240,10
46006,2016,6270,4
46006,2016,6280,1
46006,2016,6310,1
46006,2016,6520,2
46006,2016,6810,5
46006,2016,6882,123
46006,2016,7030,54
46006,2016,7040,54
46006,2016,7050,4
46006,2016,7180,40
46006,2016,7210,20
46006,2016,7270,3
46006,2016,7310,28
46006,2016,7360,23
46006,2016,7510,23
46006,2016,7550,6
46006,2016,7610,136
46006,2016,7660,15
46011,2016,3100,1
46011,2016,3131,1
46011,2016,3160,49
46011,2016,3250,7
46011,2016,3260,4
46011,2016,3330,1
46011,2016,3370,1
46011,2016,3390,2
46011,2016,3870,6
46011,2016,3930,2
46011,2016,3940,17
46011,2016,4050,3
46011,2016,4060,3
46011,2016,4090,47
46011,2016,4120,2
46011,2016,4230,47
46011,2016,4280,4
46011,2016,4440,17
46011,2016,4520,20
46011,2016,4560,9
46011,2016,4610,29
46011,2016,4650,19
46011,2016,4740,3
46011,2016,4770,17
46011,2016,4880,55
46011,2016,4900,10
46011,2016,4930,190
46011,2016,4950,23
46011,2016,4980,25
46011,2016,5010,2
46011,2016,5060,21
46011,2016,5070,6
46011,2016,5110,12
46011,2016,5190,32
46011,2016,5290,39
46011,2016,5460,7
46011,2016,5600,64
46011,2016,5630,8
46011,2016,5810,59
46011,2016,5870,6
46011,2016,5930,96
46011,2016,5950,1
46011,2016,5970,2
46011,2016,5980,46
46011,2016,6080,12
46011,2016,6130,18
46011,2016,6140,2
46011,2016,6170,1
46011,2016,6190,32
46011,2016,6240,41
46011,2016,6280,7
46011,2016,6310,4
46011,2016,6410,1
46011,2016,6480,5
46011,2016,6520,4
46011,2016,6730,2
46011,2016,6740,6
46011,2016,6760,1
46011,2016,6810,12
46011,2016,6830,2
46011,2016,6870,2
46011,2016,6882,19
46011,2016,7030,32
46011,2016,7040,96
46011,2016,7050,10
46011,2016,7180,24
46011,2016,7210,39
46011,2016,7270,14
46011,2016,7310,38
46011,2016,7360,36
46011,2016,7510,33
46011,2016,7550,14
46011,2016,7610,54
46011,2016,7660,15
46013,2016,3131,2
46013,2016,3160,23
46013,2016,3250,1
46013,2016,3260,1
46013,2016,3930,2
46013,2016,3940,1
46013,2016,4050,4
46013,2016,4090,6
46013,2016,4120,2
46013,2016,4230,8
46013,2016,4520,8
46013,2016,4560,3
46013,2016,4610,14
46013,2016,4650,9
46013,2016,4660,2
46013,2016,4740,2
46013,2016,4770,14
46013,2016,4880,46
46013,2016,4900,1
46013,2016,4930,23
46013,2016,4940,1
46013,2016,4950,4
46013,2016,4980,19
46013,2016,5010,4
46013,2016,5060,1
46013,2016,5110,23
46013,2016,5190,19
46013,2016,5290,13
46013,2016,5460,2
46013,2016,5600,34
46013,2016,5630,3
46013,2016,5810,29
46013,2016,5870,1
46013,2016,5930,44
46013,2016,5970,1
46013,2016,5980,5
46013,2016,6080,5
46013,2016,6110,1
46013,2016,6130,10
46013,2016,6170,1
46013,2016,6240,7
46013,2016,6270,1
46013,2016,6310,1
46013,2016,6480,1
46013,2016,6520,2
46013,2016,6730,1
46013,2016,6740,2
46013,2016,6760,2
46013,2016,6810,3
46013,2016,6882,16
46013,2016,7030,10
46013,2016,7040,19
46013,2016,7050,3
46013,2016,7180,21
46013,2016,7210,14
46013,2016,7270,2
46013,2016,7310,9
46013,2016,7360,9
46013,2016,7510,4
46013,2016,7550,11
46013,2016,7560,1
46013,2016,7610,20
46013,2016,7660,7
46014,2016,3100,1
46014,2016,3160,32
46014,2016,3250,5
46014,2016,3370,1
46014,2016,3940,1
46014,2016,4050,2
46014,2016,4090,20
46014,2016,4230,6
46014,2016,4440,6
46014,2016,4520,10
46014,2016,4560,4
46014,2016,4610,13
46014,2016,4650,3
46014,2016,4660,4
46014,2016,4770,17
46014,2016,4880,29
46014,2016,4930,50
46014,2016,4950,8
46014,2016,4980,52
46014,2016,5070,4
46014,2016,5110,24
46014,2016,5190,34
46014,2016,5290,13
46014,2016,5460,2
46014,2016,5600,42
46014,2016,5630,3
46014,2016,5810,27
46014,2016,5870,1
46014,2016,5930,46
46014,2016,5970,1
46014,2016,5980,16
46014,2016,6080,3
46014,2016,6110,2
46014,2016,6130,19
46014,2016,6190,4
46014,2016,6240,12
46014,2016,6280,2
46014,2016,6310,1
46014,2016,6390,1
46014,2016,6480,1
46014,2016,6520,4
46014,2016,6740,1
46014,2016,6810,10
46014,2016,6840,1
46014,2016,6870,1
46014,2016,6882,56
46014,2016,7030,22
46014,2016,7040,60
46014,2016,7050,4
46014,2016,7180,13
46014,2016,7210,33
46014,2016,7270,3
46014,2016,7310,11
46014,2016,7360,9
46014,2016,7510,4
46014,2016,7550,18
46014,2016,7610,54
46014,2016,7660,4
46015,2016,3131,12
46015,2016,3160,38
46015,2016,3250,3
46015,2016,3260,2
46015,2016,3390,3
46015,2016,3940,4
46015,2016,4090,10
46015,2016,4120,2
46015,2016,4230,3
46015,2016,4440,10
46015,2016,4520,1
46015,2016,4560,1
46015,2016,4610,13
46015,2016,4650,6
46015,2016,4660,3
46015,2016,4770,12
46015,2016,4880,39
46015,2016,4930,79
46015,2016,4950,4
46015,2016,4980,56
46015,2016,5070,1
46015,2016,5110,35
46015,2016,5190,22
46015,2016,5290,18
46015,2016,5600,26
46015,2016,5630,7
46015,2016,5810,25
46015,2016,5870,6
46015,2016,5930,47
46015,2016,5980,20
46015,2016,6080,3
46015,2016,6130,34
46015,2016,6170,4
46015,2016,6240,17
46015,2016,6270,1
46015,2016,6390,1
46015,2016,6520,6
46015,2016,6740,10
46015,2016,6810,9
46015,2016,6830,1
46015,2016,6870,1
46015,2016,6882,24
46015,2016,7030,17
46015,2016,7040,51
46015,2016,7050,2
46015,2016,7180,12
46015,2016,7210,19
46015,2016,7270,9
46015,2016,7310,3
46015,2016,7360,16
46015,2016,7510,3
46015,2016,7550,9
46015,2016,7560,2
46015,2016,7610,37
46015,2016,7660,4
46016,2016,3131,5
46016,2016,3160,21
46016,2016,3250,1
46016,2016,3330,1
46016,2016,4090,10
46016,2016,4120,3
46016,2016,4230,2
46016,2016,4440,1
46016,2016,4610,1
46016,2016,4650,2
46016,2016,4660,1
46016,2016,4740,2
46016,2016,4770,6
46016,2016,4880,66
46016,2016,4881,10
46016,2016,4930,37
46016,2016,4950,2
46016,2016,4980,19
46016,2016,5010,1
46016,2016,5070,1
46016,2016,5110,23
46016,2016,5190,20
46016,2016,5290,9
46016,2016,5600,18
46016,2016,5810,27
46016,2016,5870,3
46016,2016,5930,23
46016,2016,5980,4
46016,2016,6080,3
46016,2016,6110,2
46016,2016,6130,11
46016,2016,6140,1
46016,2016,6240,3
46016,2016,6270,1
46016,2016,6520,1
46016,2016,6740,1
46016,2016,6810,4
46016,2016,6882,13
46016,2016,7030,34
46016,2016,7040,17
46016,2016,7050,4
46016,2016,7180,18
46016,2016,7210,13
46016,2016,7270,4
46016,2016,7310,9
46016,2016,7360,4
46016,2016,7510,1
46016,2016,7550,3
46016,2016,7610,44
46016,2016,7660,8
46029,2016,3160,35
46029,2016,3940,3
46029,2016,4050,2
46029,2016,4090,18
46029,2016,4120,2
46029,2016,4230,7
46029,2016,4440,1
46029,2016,4520,3
46029,2016,4560,4
46029,2016,4610,10
46029,2016,4650,24
46029,2016,4770,5
46029,2016,4880,74
46029,2016,4930,50
46029,2016,4950,8
46029,2016,4980,17
46029,2016,5010,2
46029,2016,5060,4
46029,2016,5110,15
46029,2016,5190,12
46029,2016,5290,10
46029,2016,5460,4
46029,2016,5600,72
46029,2016,5630,8
46029,2016,5810,15
46029,2016,5870,8
46029,2016,5930,33
46029,2016,5970,13
46029,2016,5980,60
46029,2016,6080,3
46029,2016,6100,2
46029,2016,6130,4
46029,2016,6190,2
46029,2016,6240,46
46029,2016,6280,1
46029,2016,6310,6
46029,2016,6360,2
46029,2016,6480,13
46029,2016,6710,10
46029,2016,6730,2
46029,2016,6740,13
46029,2016,6770,1
46029,2016,6810,4
46029,2016,6830,1
46029,2016,6840,4
46029,2016,6882,4
46029,2016,7030,17
46029,2016,7040,4
46029,2016,7050,4
46029,2016,7180,18
46029,2016,7210,1
46029,2016,7270,4
46029,2016,7310,48
46029,2016,7360,28
46029,2016,7510,17
46029,2016,7550,10
46029,2016,7610,24
46029,2016,7660,9
46031,2016,3160,22
46031,2016,3250,5
46031,2016,3260,6
46031,2016,3390,2
46031,2016,3870,1
46031,2016,3940,8
46031,2016,4090,12
46031,2016,4120,2
46031,2016,4230,11
46031,2016,4280,1
46031,2016,4520,7
46031,2016,4560,2
46031,2016,4610,19
46031,2016,4650,14
46031,2016,4770,3
46031,2016,4880,72
46031,2016,4900,1
46031,2016,4930,28
46031,2016,4950,6
46031,2016,4980,2
46031,2016,5010,1
46031,2016,5060,1
46031,2016,5110,29
46031,2016,5190,9
46031,2016,5290,9
46031,2016,5600,27
46031,2016,5630,4
46031,2016,5870,2
46031,2016,5930,24
46031,2016,5970,8
46031,2016,5980,20
46031,2016,6080,7
46031,2016,6100,2
46031,2016,6110,3
46031,2016,6130,10
46031,2016,6240,24
46031,2016,6280,8
46031,2016,6310,12
46031,2016,6360,4
46031,2016,6370,1
46031,2016,6480,7
46031,2016,6630,2
46031,2016,6710,6
46031,2016,6730,2
46031,2016,6740,17
46031,2016,6810,6
46031,2016,6830,2
46031,2016,6840,3
46031,2016,6870,1
46031,2016,6882,3
46031,2016,7030,15
46031,2016,7040,4
46031,2016,7050,10
46031,2016,7180,20
46031,2016,7270,3
46031,2016,7310,62
46031,2016,7360,11
46031,2016,7510,7
46031,2016,7550,12
46031,2016,7610,11
46031,2016,7660,12
46032,2016,3160,17
46032,2016,3250,8
46032,2016,3260,14
46032,2016,3330,1
46032,2016,3370,1
46032,2016,3520,1
46032,2016,3870,1
46032,2016,4050,1
46032,2016,4090,8
46032,2016,4120,1
46032,2016,4230,2
46032,2016,4280,1
46032,2016,4440,3
46032,2016,4520,1
46032,2016,4610,3
46032,2016,4770,7
46032,2016,4880,42
46032,2016,4881,8
46032,2016,4930,12
46032,2016,4950,3
46032,2016,4980,11
46032,2016,5060,3
46032,2016,5110,6
46032,2016,5190,15
46032,2016,5290,8
46032,2016,5600,7
46032,2016,5630,2
46032,2016,5810,14
46032,2016,5870,5
46032,2016,5930,37
46032,2016,5970,1
46032,2016,5980,17
46032,2016,6080,4
46032,2016,6110,4
46032,2016,6130,3
46032,2016,6140,2
46032,2016,6240,16
46032,2016,6270,1
46032,2016,6280,1
46032,2016,6740,2
46032,2016,6810,2
46032,2016,6830,1
46032,2016,6882,13
46032,2016,7030,21
46032,2016,7040,19
46032,2016,7180,17
46032,2016,7210,6
46032,2016,7270,5
46032,2016,7310,20
46032,2016,7360,4
46032,2016,7550,12
46032,2016,7610,41
46032,2016,7660,6
46033,2016,3131,2
46033,2016,3160,6
46033,2016,3250,9
46033,2016,3260,1
46033,2016,3330,1
46033,2016,3640,1
46033,2016,3940,2
46033,2016,4090,4
46033,2016,4230,4
46033,2016,4440,2
46033,2016,4520,2
46033,2016,4610,2
46033,2016,4660,1
46033,2016,4770,9
46033,2016,4880,23
46033,2016,4881,6
46033,2016,4930,16
46033,2016,4950,2
46033,2016,4980,27
46033,2016,5060,1
46033,2016,5070,2
46033,2016,5110,6
46033,2016,5190,11
46033,2016,5290,5
46033,2016,5600,9
46033,2016,5630,2
46033,2016,5810,7
46033,2016,5870,1
46033,2016,5930,27
46033,2016,5970,1
46033,2016,5980,8
46033,2016,6080,1
46033,2016,6130,11
46033,2016,6140,2
46033,2016,6190,3
46033,2016,6240,19
46033,2016,6280,1
46033,2016,6740,9
46033,2016,6810,2
46033,2016,6882,7
46033,2016,7030,12
46033,2016,7040,9
46033,2016,7050,3
46033,2016,7180,21
46033,2016,7210,3
46033,2016,7270,1
46033,2016,7310,22
46033,2016,7360,2
46033,2016,7550,4
46033,2016,7610,42
46033,2016,7660,5
46035,2016,3131,9
46035,2016,3160,18
46035,2016,3250,40
46035,2016,3260,6
46035,2016,3330,1
46035,2016,3370,4
46035,2016,3390,3
46035,2016,3640,8
46035,2016,3930,7
46035,2016,3940,3
46035,2016,4050,5
46035,2016,4090,11
46035,2016,4230,1
46035,2016,4280,1
46035,2016,4440,3
46035,2016,4520,10
46035,2016,4560,2
46035,2016,4610,12
46035,2016,4650,10
46035,2016,4740,9
46035,2016,4770,24
46035,2016,4880,31
46035,2016,4900,16
46035,2016,4930,38
46035,2016,4950,9
46035,2016,4980,71
46035,2016,5060,4
46035,2016,5070,2
46035,2016,5110,74
46035,2016,5190,4
46035,2016,5290,9
46035,2016,5460,11
46035,2016,5600,18
46035,2016,5630,11
46035,2016,5810,8
46035,2016,5870,1
46035,2016,5930,43
46035,2016,5970,11
46035,2016,5980,25
46035,2016,6080,6
46035,2016,6100,1
46035,2016,6110,13
46035,2016,6130,18
46035,2016,6140,9
46035,2016,6190,3
46035,2016,6240,15
46035,2016,6280,1
46035,2016,6310,4
46035,2016,6740,9
46035,2016,6770,2
46035,2016,6810,18
46035,2016,6830,5
46035,2016,6882,19
46035,2016,7030,12
46035,2016,7040,15
46035,2016,7050,6
46035,2016,7180,21
46035,2016,7270,5
46035,2016,7310,23
46035,2016,7360,4
46035,2016,7510,8
46035,2016,7550,14
46035,2016,7610,45
46035,2016,7660,2
46036,2016,3131,2
46036,2016,3160,18
46036,2016,3250,39
46036,2016,3260,12
46036,2016,3310,1
46036,2016,3370,2
46036,2016,3520,8
46036,2016,3640,14
46036,2016,3930,2
46036,2016,3940,5
46036,2016,4090,8
46036,2016,4230,17
46036,2016,4280,2
46036,2016,4440,8
46036,2016,4520,1
46036,2016,4560,1
46036,2016,4610,2
46036,2016,4740,10
46036,2016,4770,9
46036,2016,4880,35
46036,2016,4900,8
46036,2016,4930,60
46036,2016,4950,9
46036,2016,4980,87
46036,2016,5060,3
46036,2016,5110,90
46036,2016,5190,9
46036,2016,5290,10
46036,2016,5460,6
46036,2016,5600,40
46036,2016,5630,1
46036,2016,5810,6
46036,2016,5870,6
46036,2016,5930,51
46036,2016,5970,16
46036,2016,5980,41
46036,2016,6110,57
46036,2016,6130,14
46036,2016,6140,3
46036,2016,6190,11
46036,2016,6240,2
46036,2016,6310,3
46036,2016,6710,2
46036,2016,6740,1
46036,2016,6810,15
46036,2016,6830,2
46036,2016,6882,36
46036,2016,7030,41
46036,2016,7040,5
46036,2016,7050,6
46036,2016,7180,13
46036,2016,7270,1
46036,2016,7310,14
46036,2016,7360,6
46036,2016,7510,2
46036,2016,7550,7
46036,2016,7610,72
46037,2016,3100,2
46037,2016,3160,21
46037,2016,3250,19
46037,2016,3260,1
46037,2016,3520,1
46037,2016,3640,15
46037,2016,3870,1
46037,2016,3930,2
46037,2016,3940,2
46037,2016,4090,11
46037,2016,4120,2
46037,2016,4230,5
46037,2016,4440,3
46037,2016,4520,13
46037,2016,4560,1
46037,2016,4610,7
46037,2016,4650,1
46037,2016,4740,5
46037,2016,4770,3
46037,2016,4880,29
46037,2016,4900,10
46037,2016,4930,24
46037,2016,4950,8
46037,2016,4980,79
46037,2016,5060,5
46037,2016,5070,1
46037,2016,5110,101
46037,2016,5190,1
46037,2016,5290,12
46037,2016,5600,28
46037,2016,5630,1
46037,2016,5810,14
46037,2016,5870,3
46037,2016,5930,63
46037,2016,5970,9
46037,2016,5980,32
46037,2016,6080,2
46037,2016,6110,27
46037,2016,6130,18
46037,2016,6140,5
46037,2016,6190,6
46037,2016,6240,3
46037,2016,6270,2
46037,2016,6520,1
46037,2016,6710,3
46037,2016,6810,11
46037,2016,6830,1
46037,2016,6882,30
46037,2016,7030,27
46037,2016,7040,11
46037,2016,7050,9
46037,2016,7180,19
46037,2016,7210,1
46037,2016,7310,8
46037,2016,7360,7
46037,2016,7550,5
46037,2016,7610,54
46037,2016,7660,2
46038,2016,3100,2
46038,2016,3131,12
46038,2016,3160,27
46038,2016,3250,59
46038,2016,3260,4
46038,2016,3370,2
46038,2016,3390,1
46038,2016,3640,8
46038,2016,3930,2
46038,2016,3940,7
46038,2016,4090,7
46038,2016,4230,70
46038,2016,4280,2
46038,2016,4440,9
46038,2016,4520,10
46038,2016,4560,1
46038,2016,4610,13
46038,2016,4650,2
46038,2016,4740,34
46038,2016,4770,11
46038,2016,4880,22
46038,2016,4900,12
46038,2016,4930,186
46038,2016,4950,20
46038,2016,4980,62
46038,2016,5060,5
46038,2016,5110,153
46038,2016,5190,10
46038,2016,5290,33
46038,2016,5400,2
46038,2016,5460,43
46038,2016,5600,43
46038,2016,5630,6
46038,2016,5810,6
46038,2016,5930,36
46038,2016,5970,45
46038,2016,5980,55
46038,2016,6080,2
46038,2016,6100,1
46038,2016,6110,70
46038,2016,6130,114
46038,2016,6140,1
46038,2016,6160,2
46038,2016,6190,4
46038,2016,6240,7
46038,2016,6310,2
46038,2016,6740,2
46038,2016,6760,1
46038,2016,6810,6
46038,2016,6830,1
46038,2016,6882,19
46038,2016,7030,36
46038,2016,7040,2
46038,2016,7050,2
46038,2016,7180,15
46038,2016,7210,1
46038,2016,7270,1
46038,2016,7310,10
46038,2016,7360,4
46038,2016,7510,1
46038,2016,7550,11
46038,2016,7610,86
46038,2016,7660,8
46039,2016,3100,5
46039,2016,3160,32
46039,2016,3250,22
46039,2016,3260,2
46039,2016,3390,1
46039,2016,3870,2
46039,2016,4050,2
46039,2016,4090,3
46039,2016,4230,4
46039,2016,4280,1
46039,2016,4520,23
46039,2016,4610,5
46039,2016,4650,1
46039,2016,4740,12
46039,2016,4770,6
46039,2016,4880,32
46039,2016,4900,5
46039,2016,4930,119
46039,2016,4950,11
46039,2016,4980,48
46039,2016,5060,10
46039,2016,5110,117
46039,2016,5190,6
46039,2016,5290,17
46039,2016,5400,1
46039,2016,5460,5
46039,2016,5600,23
46039,2016,5630,4
46039,2016,5810,3
46039,2016,5870,4
46039,2016,5930,23
46039,2016,5970,27
46039,2016,5980,38
46039,2016,6080,3
46039,2016,6100,1
46039,2016,6110,44
46039,2016,6130,14
46039,2016,6140,2
46039,2016,6190,4
46039,2016,6240,10
46039,2016,6310,5
46039,2016,6370,1
46039,2016,6390,2
46039,2016,6710,7
46039,2016,6740,4
46039,2016,6770,1
46039,2016,6810,12
46039,2016,6830,4
46039,2016,6882,20
46039,2016,7030,11
46039,2016,7040,1
46039,2016,7050,9
46039,2016,7180,13
46039,2016,7210,2
46039,2016,7310,25
46039,2016,7360,5
46039,2016,7550,3
46039,2016,7610,91
46039,2016,7660,5
46040,2016,3100,1
46040,2016,3131,2
46040,2016,3160,15
46040,2016,3250,14
46040,2016,3260,4
46040,2016,3330,1
46040,2016,3370,1
46040,2016,3520,1
46040,2016,3640,2
46040,2016,3930,1
46040,2016,3940,3
46040,2016,4090,11
46040,2016,4230,11
46040,2016,4520,8
46040,2016,4560,1
46040,2016,4610,4
46040,2016,4740,6
46040,2016,4770,15
46040,2016,4880,14
46040,2016,4881,5
46040,2016,4900,4
46040,2016,4930,256
