"stateroute","bio.point.bio1","bio.point.bio2","bio.point.bio3","bio.point.bio4","bio.point.bio5","bio.point.bio6","bio.point.bio7","bio.point.bio8","bio.point.bio9","bio.point.bio10","bio.point.bio11","bio.point.bio12","bio.point.bio13","bio.point.bio14","bio.point.bio15","bio.point.bio16","bio.point.bio17","bio.point.bio18","bio.point.bio19","bio.mean.bio1","bio.mean.bio2","bio.mean.bio3","bio.mean.bio4","bio.mean.bio5","bio.mean.bio6","bio.mean.bio7","bio.mean.bio8","bio.mean.bio9","bio.mean.bio10","bio.mean.bio11","bio.mean.bio12","bio.mean.bio13","bio.mean.bio14","bio.mean.bio15","bio.mean.bio16","bio.mean.bio17","bio.mean.bio18","bio.mean.bio19","bio.var.bio1","bio.var.bio2","bio.var.bio3","bio.var.bio4","bio.var.bio5","bio.var.bio6","bio.var.bio7","bio.var.bio8","bio.var.bio9","bio.var.bio10","bio.var.bio11","bio.var.bio12","bio.var.bio13","bio.var.bio14","bio.var.bio15","bio.var.bio16","bio.var.bio17","bio.var.bio18","bio.var.bio19"
"3180",8,76,25,8299,168,-131,299,111,-54,117,-93,612,98,27,39,243,96,205,118,5.73349056603774,77.5283018867924,25.2358490566038,8369.13443396226,166.485849056604,-135.143867924528,301.629716981132,109.082547169811,-57.0919811320755,114.63679245283,-96.5518867924528,595.384433962264,97.7830188679245,26.0306603773585,41.377358490566,242.181603773585,91.3844339622642,204.212264150943,110.629716981132,14.9808142646862,3.49328694410991,0.180650341228422,31338.7691188278,6.53407823720951,29.8350450510728,31.6521644587181,7.39033297649315,24.7409284535439,6.44932869441099,30.8861902850261,291.357771310049,16.7849591864044,0.143265756724207,1.69650742673625,53.5295898568179,7.73129376867835,35.8933716936527,20.0682401088363
"3191",36,51,27,4756,134,-50,184,49,-9,100,-19,957,113,50,29,337,168,278,188,31.7235023041475,51.0460829493088,27.5115207373272,4705.90322580645,129.944700460829,-52.5391705069124,182.483870967742,45.0829493087558,-12.8801843317972,95.9493087557604,-22.3917050691244,952.700460829493,111.94930875576,50.0506912442396,28.1013824884793,332.783410138249,168.944700460829,276.52534562212,190.41935483871,44.1083802696706,0.664533196791261,0.251024065540195,9679.50448028674,42.9321129885646,35.0181344939409,8.50089605734767,37.5486431131592,48.0503925584571,43.2242703533026,37.9523382829834,93.0070831199863,1.52056664959891,1.05760368663594,1.19337770950674,14.244538317119,15.1080389144905,14.5931046253627,45.4390681003584
"3192",10,86,27,8203,172,-136,308,110,-78,117,-92,539,82,23,40,216,82,182,90,9.58086560364465,84.6605922551253,27.5945330296128,8062.68792710706,168.660592255125,-133.19589977221,301.856492027335,96.1184510250569,-58.4396355353075,114.004555808656,-90.9521640091116,561.587699316629,84.2232346241458,25.6036446469248,39.0728929384966,223.314350797267,87.1503416856492,186.822323462415,96.9931662870159,15.5088567832662,3.03750741099011,0.241613879614316,63032.2151735472,17.4028042146431,41.7012616885616,70.4565273920596,328.63433914771,243.064270186497,16.9040887862618,30.8904005575145,2269.31135519705,21.0642077781592,14.8151465035729,9.96271101819203,182.380410022779,126.913418832756,96.4752082878273,170.490820773655
"3212",-50,131,28,12215,189,-278,467,103,-114,103,-205,314,61,8,62,159,34,159,48,-45.9800399201597,127.205588822355,27.3552894211577,11992.7664670659,188.546906187625,-269.027944111776,457.574850299401,104.469061876248,-100.880239520958,104.469061876248,-198.239520958084,336.099800399202,60.6487025948104,9.27944111776447,57.4331337325349,159.838323353293,38.8463073852295,159.838323353293,55.3812375249501,28.3076007984032,11.7636487025948,0.253516966067864,176486.551353293,66.7442954091816,71.1152175648703,209.896886227545,46.7015409181637,680.269628742515,46.7015409181637,48.5105149700599,1515.28601996008,13.0603433133733,6.17775648702595,56.2780199600798,84.2198083832335,76.1263313373254,84.2198083832335,131.052367265469
"3213",4,104,27,9891,200,-177,377,116,5,133,-118,687,107,29,45,293,98,247,122,-4.81818181818182,99.4683794466403,26.4762845849802,9741.77865612648,189.681818181818,-179.351778656126,369.033596837945,106.796442687747,-9.25494071146245,123.227272727273,-123.671936758893,644.280632411067,100.782608695652,26.2173913043478,45.8833992094862,277.02766798419,89.6324110671937,236.426877470356,114.816205533597,115.190639063906,29.65543380425,0.816268148553986,184782.83407819,108.45895589559,195.373036434078,303.208770007436,97.5842249442336,221.485371580636,104.219531953195,165.789191093022,1499.89732712402,35.5090830822213,7.30314248816186,1.90122881853403,235.995272570735,53.3735216999961,163.377810824561,58.9344695339099
"3216",-13,78,27,7192,145,-136,281,39,-30,85,-95,743,103,32,34,278,112,188,186,4.09628008752735,79.0131291028446,27.0875273522976,7387.62800875273,161.64113785558,-125.35886214442,287,48.4792122538293,18.8971553610503,103.004376367615,-82.890590809628,785.951859956236,111.936542669584,33.6280087527352,37.4223194748359,297.205689277899,113.890590809628,180.919037199125,203.4704595186,173.442464202081,5.73666935390994,0.786181811201966,223038.856933088,198.480584667358,113.563918000691,214.526315789474,425.671167799148,1252.50475066221,241.087700103651,94.3958981150908,30499.2213616646,370.072718722408,80.7911436139583,32.3629218012208,2510.59795001728,905.983617413336,349.728079772736,3950.07862106031
"3217",16,94,27,9062,193,-152,345,120,17,133,-96,451,74,16,53,208,56,175,74,9.84143763213531,94.0317124735729,26.9112050739958,8994.7399577167,187.805496828753,-155.23467230444,343.040169133192,111.257928118393,-3.59408033826638,126.475687103594,-100.862579281184,486.367864693446,77.4566596194503,17.953488372093,49.3340380549683,214.710359408034,62.6553911205074,178.987315010571,85.2684989429175,177.205736911886,25.153653205289,1.04294621421149,147653.286048303,198.436664636113,63.8367613860322,181.33524742896,279.8273999355,606.025558103702,228.338920342566,77.9959060450783,2145.55930411725,50.0325455978787,6.71817106819078,15.2271652273623,286.536693302756,69.5907388827176,231.457465868778,149.260382699681
"3218",10,100,31,8041,171,-149,320,71,7,111,-92,494,83,20,46,214,68,140,98,13.8791208791209,90.4835164835165,29.3699633699634,7731.24908424908,168.091575091575,-135.454212454212,303.545787545788,71.4285714285714,10.6520146520147,112.487179487179,-82.8791208791209,558.062271062271,91.5934065934066,23.1062271062271,44.8754578754579,236.970695970696,77.6556776556776,146.945054945055,118.765567765568,12.724305106658,14.8903522947641,0.601594483947425,151135.062728938,25.4437890540832,112.116461969403,178.631167851756,14.6649159663866,109.999784529196,25.73604826546,52.6581286360698,2299.02184335273,28.5583387201034,6.94088019823314,10.0726675285499,202.006491057962,83.829535660418,37.5447640594699,330.231604180134
"3219",25,73,30,5972,154,-83,237,28,50,105,-45,780,101,38,33,279,119,164,208,20.5333333333333,72.7904761904762,30.0857142857143,5991.61904761905,150.707936507936,-86.831746031746,237.539682539683,42.3650793650794,44.3365079365079,100.692063492063,-49.1809523809524,822.085714285714,107.196825396825,41.0952380952381,32.5269841269841,294.796825396825,129.834920634921,173.660317460317,215.466666666667,123.294267515924,8.26169244767971,0.0849863512283894,54727.6314831665,96.2201597411788,109.891982610454,92.6568597715095,306.684763926802,184.74627439086,114.449459104236,94.7665150136488,6679.42893539581,64.1140026286523,34.7361237488626,7.79146699019311,576.429926195531,349.100050551006,228.639025376605,651.096815286624
"3221",56,69,29,5572,177,-54,231,60,112,128,-15,2093,332,101,37,791,337,379,549,44.2219387755102,70.2040816326531,30.0025510204082,5525.36989795918,166.872448979592,-63.3163265306122,230.188775510204,47.9948979591837,82.0892857142857,115.816326530612,-24.7423469387755,2029.46683673469,313,99.8341836734694,34.8316326530612,753.066326530612,326.137755102041,372.627551020408,539.130102040816,268.09128216504,22.0861214050838,0.565210866955478,91989.599398455,117.9018476956,328.953390051673,159.381152460984,375.50381021974,732.245204603581,185.459783913565,301.332422099274,102513.282784853,3330.59846547315,131.330490892009,5.78232162430189,17612.7219322512,2048.69197244115,1697.00159194112,7283.83213502792
"3223",62,63,32,4649,166,-30,196,36,106,123,6,2668,409,131,34,981,422,457,721,60.22,62.6971428571429,31.3714285714286,4667.51714285714,165.445714285714,-31.3257142857143,196.771428571429,37.9428571428571,103.894285714286,121.408571428571,4.52285714285714,2687.17428571429,410.494285714286,131.334285714286,34.2371428571429,988.882857142857,422.62,473.454285714286,730.262857142857,45.398452722063,15.0713385182153,0.354482194023741,61686.1186164552,62.9927466230045,63.7904543593942,126.434711420385,155.841997544003,59.0976749897667,49.2910437986083,50.8691035611953,23533.7603683995,622.812288170282,41.3578469095375,0.909218174375767,3665.34726975031,386.671805157593,2206.33458043389,2181.63844453541
"3224",61,69,30,5403,179,-48,227,65,115,131,-7,2053,330,102,36,777,335,377,528,47.5341772151899,70.9670886075949,30.6253164556962,5446.08860759494,169.417721518987,-58.6354430379747,228.053164556962,41.7240506329114,90.926582278481,118.475949367089,-19.853164556962,2062.92911392405,319.124050632911,103.648101265823,34.6126582278481,761.440506329114,335.329113924051,376.351898734177,548.73164556962,138.868752811155,20.4126196748699,0.468392983357964,124164.568270899,70.0864871811347,205.059654308295,192.644374477928,624.144470860374,466.66718499004,93.1536079162115,189.12559275204,64332.8376020048,1895.77391248474,110.731182933882,2.43587997172782,9863.3587611643,1382.03861723318,1296.60935552271,4366.14607723447
"3231",39,60,30,5080,154,-46,200,43,108,108,-18,1593,165,90,19,471,333,374,454,36.555900621118,61.5434782608696,29.916149068323,5141.55900621118,152.689440993789,-49.9658385093168,202.655279503106,41.1832298136646,62,106.636645962733,-20.7018633540373,1523.55279503106,159.391304347826,87.3478260869565,18.7329192546584,453.509316770186,317.400621118012,350.006211180124,424.38198757764,81.9049650742052,9.13361777055398,0.0770592674290358,46111.0323329657,72.239701244171,121.466119076643,76.47581316151,89.0223970124417,2407.34579439252,71.5030765658559,79.3002457382791,7008.52835664945,91.8339428416633,9.76026005688744,1.09978522087421,772.300535980341,229.306292447902,835.171300864921,1169.81936301542
"3284",-46,91,19,14164,194,-276,470,111,-48,136,-224,348,66,13,49,152,54,149,62,-49.0963636363636,91.6727272727273,19.0909090909091,14033.4290909091,190.329090909091,-277.570909090909,467.9,106.82,-52.0145454545455,131.212727272727,-225.243636363636,352.867272727273,68.9109090909091,13.62,52.4709090909091,158.718181818182,53.2527272727273,153.901818181818,60.7254545454545,12.2584566981288,6.00563007120384,0.0827951647623779,58043.8337605564,15.769461831429,48.6898625600265,83.7258652094718,11.8527868852459,16.6118099023017,15.1805298890545,26.6108428547773,135.78016559033,4.9738334161285,0.527468123861566,2.38075509190263,30.9095048849147,3.99976486173207,34.5295048849147,5.50736545785726
"3313",6,105,28,9786,200,-175,375,117,7,134,-115,676,106,28,46,289,96,243,120,-2.55753968253968,100.134920634921,26.7242063492063,9690.3253968254,190.720238095238,-177.587301587302,368.30753968254,108.359126984127,-7.7281746031746,124.505952380952,-121.178571428571,634.982142857143,99.2321428571429,25.5892857142857,46.156746031746,273.384920634921,87.8253968253968,232.240079365079,112.998015873016,99.1338595411657,28.3078039698318,0.629552052762788,199209.361103222,112.476249644987,175.161349364133,326.01059910379,94.5288230931869,233.919999842217,104.783264697529,141.669838114172,1706.17661885828,40.4569369497302,7.67789690428855,2.5022208021711,254.861481902237,58.8322761841649,185.642048502635,76.1451252800656
"3318",19,86,28,7803,175,-127,302,75,14,120,-78,584,100,24,48,257,77,149,125,13.6067653276956,85.5475687103594,27.9196617336152,7750.74207188161,169.826638477801,-131.16067653277,300.987315010571,69.7970401691332,8.37209302325581,114,-81.9598308668076,597.807610993657,99.2727272727273,24.399577167019,46.4270613107822,256.985200845666,80.061310782241,153.824524312896,130.625792811839,63.9424965062529,32.108431576307,0.794379546350378,207530.90790841,105.656322786398,109.253789371842,255.126957394202,89.3697369835525,161.75108395743,116.677966101695,45.3988067509944,5702.60485720429,67.1691063174114,16.9692371089691,11.71130003225,556.556983910847,147.595809295159,84.5432955889203,807.260096033253
"3319",24,76,30,6274,158,-91,249,72,52,107,-51,692,94,33,36,256,101,151,178,17.3758169934641,76.3856209150327,30.0228758169935,6292.05555555556,152.908496732026,-96.9967320261438,249.90522875817,54.6045751633987,44.124183006536,101.098039215686,-56.640522875817,740.62091503268,100.40522875817,35.9411764705882,34.4901960784314,272.990196078431,113.47385620915,163.349673202614,188.287581699346,99.8615771991857,16.0999892853316,0.0289831779706418,111570.308378871,103.644058716383,113.098349941069,183.48279224258,329.66935604843,169.433708346727,109.321504339441,83.1818279224258,6259.33123325833,43.6582020786457,35.4522661523626,8.88023143683703,382.186788813886,300.315707703847,215.415032679739,627.117025608057
"3321",35,80,31,6169,162,-91,253,42,96,114,-43,2653,389,118,34,987,428,464,683,21.3032069970845,83.0758017492711,30.9533527696793,6421.21865889213,155.411078717201,-108.98833819242,264.399416909621,27.9504373177843,71.9562682215743,103.909620991254,-59.1137026239067,2377.34110787172,340.985422740525,110.711370262391,32.2215743440233,869.927113702624,391.594752186589,432.247813411079,610.594752186589,303.562767462875,34.5673367091197,0.360390772850494,279393.294153752,66.9504032189317,710.122670622134,492.345847612228,283.515080217551,876.82556731966,140.778357458272,551.796975431777,276401.237106371,7088.93253542018,329.767326479464,7.27239868378429,44348.8864849198,5851.98441682437,5583.93548497093,17741.6627793975
"3372",-86,120,22,14683,193,-329,522,108,-191,108,-264,270,51,9,59,129,31,129,40,-105.708881578947,117.907894736842,22.4457236842105,14402.1973684211,172.733552631579,-340.524671052632,513.258223684211,86.4259868421053,-206.598684210526,86.4259868421053,-277.180921052632,272.008223684211,51.9983552631579,9.45065789473684,62.1694078947368,136.565789473684,32.9605263157895,136.565789473684,38.9144736842105,154.931584908523,15.006329662707,0.606604417757739,25625.5886586318,152.370404491459,63.478797255701,22.982634071794,168.567824395214,500.131925778202,168.567824395214,81.851892395734,53.8368350602619,2.91103518165265,0.254562993150091,5.86746455822423,14.9577733460505,1.69201422006416,14.9577733460505,3.43254140293072
"3401",20,86,25,9180,191,-151,342,125,22,137,-95,424,69,14,51,192,52,156,75,11.5264317180617,89.9581497797357,26.4383259911894,8797.02863436123,184.70704845815,-149.436123348018,334.143171806167,99.8700440528634,2.32819383259912,125.581497797357,-96.7533039647577,490.006607929515,77.2312775330396,18.3392070484581,47.4118942731277,209.876651982379,64.0903083700441,168.955947136564,92.0330396475771,175.627335142126,38.1947126839183,1.74342853808676,248393.939575614,249.262775816631,36.8822242319923,273.95075901236,784.086826929622,543.373287238284,290.804601725161,41.625540936099,4432.4966449806,46.7962822495162,15.1694527914734,47.686480730519,231.128239538661,180.497345158561,171.410858593226,611.95254835604
"3402",-32,76,22,9694,142,-194,336,87,-118,95,-146,411,86,16,62,207,50,168,61,-39.5652173913044,75.0942028985507,21.7717391304348,9776.48188405797,135.739130434783,-202.518115942029,338.257246376812,81.6811594202899,-116.960144927536,88.5,-153.471014492754,412.644927536232,86.7101449275362,17.0978260869565,62.5,207.713768115942,52.2789855072464,168.221014492754,61.4311594202899,30.8648221343874,1.22745718050066,0.176798418972332,22055.8796706192,41.3789723320158,26.941488801054,12.6281291172596,30.9670619235837,376.38022397892,39.3563636363636,20.7737022397892,40.6225559947299,1.00658761528327,0.226758893280632,1.16,6.57595520421607,2.39824769433465,3.49642951251647,1.1334255599473
"3403",-66,114,22,14613,205,-308,513,123,-158,123,-245,326,61,11,59,155,38,155,49,-66.9657534246575,114.097602739726,21.7688356164384,14593.4126712329,203.482876712329,-308.304794520548,511.787671232877,111.573630136986,-159.279109589041,122.034246575342,-246.005136986301,324.390410958904,60.6678082191781,11.0821917808219,59.3732876712329,155.979452054795,37.7619863013699,154.755136986301,48.4452054794521,68.7295284193708,8.68857057261684,0.291239808266172,15162.637300571,52.7475622077586,38.8194623933833,11.5877722690853,131.799028995042,92.1329419159285,77.5219812495594,34.4648106158509,107.473389882281,3.25481096830283,0.572992786484645,9.67173805775512,15.0458892361193,5.62249759157875,20.4253595009281,10.2234075048756
"3404",-73,116,22,14663,201,-316,517,119,-171,119,-252,300,56,10,58,143,34,143,45,-79.6976744186046,114.765780730897,21.8920265780731,14559.6112956811,194.212624584718,-318.918604651163,513.13122923588,104.191029900332,-177.56146179402,111.372093023256,-256.493355481728,302.137873754153,56.5033222591362,10.5,59.1046511627907,145.450166112957,35.8305647840532,144.895348837209,45.0913621262458,110.597299075185,15.1913062946031,0.579004538393928,20447.3062282685,84.034582451175,67.8153271678985,13.8779249423718,111.143147356842,162.406365912847,125.152497775026,58.7528675905606,100.342024090525,2.88268445171668,0.616472545757072,9.20866385481562,20.8369467277682,4.08771648581268,23.0822079479937,9.39097351590096
